Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
N/A,8/27/2019 1:10 PM,Verbal Warning,Male,Moving Violation - Other,1439 E. 53rd Street,Caucasian,Improper U Turn,No
N/A,8/27/2019 2:10 PM,Verbal Warning,female,Moving Violation - Other,1346 E. 53rd Street,African American,Cell phone violation,No
N/A,8/27/2019 3:54 PM,Verbal Warning,Female,Traffic sign/signal,5600 S. Harper,African American,Disobeyed Stop Sign,No
Two Citation Issued,8/27/2019 7:46 PM,Citation Issued,Female,Traffic sign/signal,4800 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,8/27/2019 10:33 PM,Verbal Warning,Male,Lane Violation,5000 S. Cornell,African American,No turn signal,No
N/A,8/27/2019 10:43 PM,Verbal Warning,Female,Traffic sign/signal,5000 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,8/27/2019 10:54 PM,Verbal Warning,Female,Lane Violation,4700 S. Woodlawn,African American,Improper lane usage,No
N/A,8/27/2019 11:25 PM,Verbal Warning,Male,Equipment,5100 S. Lake Park,African American,One Headlight,No
N/A,8/28/2019 12:17 PM,Verbal Warning,Male,Moving Violation - Other,1354 E. 55th Street,African American,Electronic Communication Device,No
N/A,8/28/2019 3:45 PM,Verbal Warning,Female,Lane Violation,5500 S. Payne,African American,Improper lane usage,No
N/A,8/28/2019 4:38 PM,Verbal Warning,Male,Lane Violation,5321 S. Lake Park,African American,No turn signal,No
N/A,8/28/2019 5:38 PM,Verbal Warning,Female,Traffic sign/signal,5200 S. Cottage Grove,Caucasian,Disobeyed Stop Sign,No
N/A,8/28/2019 8:15 PM,Verbal Warning,Male,Lane Violation,6000 S. Woodlawn,African American,Improper lane usage,No
N/A,8/28/2019 8:26 PM,Verbal Warning,Male,Lane Violation,5400 S. Blackstone,African American,No turn signal,No
One Citation Issued,8/28/2019 8:52 PM,Citation Issued,Male,Traffic sign/signal,5100 S. Kenwood,African American,Disobeyed Stop Sign,No
N/A,8/28/2019 9:15 PM,Verbal Warning,Female,Lane Violation,w/b Midway Plaisance & Cottage Grove,African American,Red Light Violation,YES
Two Citation Issued,8/28/2019 9:21 PM,Citation Issued,Male,Lane Violation,5300 S. Dorchester,African American,Wrong way on one way street,No
N/A,8/28/2019 10:50 PM,Verbal Warning,Female,Equipment,5600 S. Drexel,African American,No headlights when required,No
N/A,8/28/2019 11:20 PM,Verbal Warning,Male,Traffic sign/signal,5800 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,8/28/2019 11:57 PM,Verbal Warning,Male,Lane Violation,5500 S. Lake Park,African American,No turn signal,No
N/A,8/29/2019 10:29 AM,Verbal Warning,Male,Traffic sign/signal,5300 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,8/29/2019 9:17 PM,Verbal Warning,Male,Equipment,5500 S. Lake Park,African American,No headlights when required,No
N/A,8/29/2019 9:57 PM,Verbal Warning,Male,Equipment,6000 S. Woodlawn,Caucasian,No headlights when required,No
N/A,8/29/2019 10:32 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Cornell,African American,Disobeyed Stop Sign,YES
N/A,8/29/2019 11:43 PM,Verbal Warning,Male,Lane Violation,6300 S. Drexel,African American,Improper Passing,No
N/A,8/30/2019 12:32 AM,Verbal Warning,Female,Lane Violation,5500 S. Harper,African American,Improper turn,No
N/A,8/30/2019 11:15 AM,Verbal Warning,Female,Lane Violation,5445 S. University,Caucasian,No turn signal,No
N/A,8/30/2019 1:06 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Kenwood,Caucasian,Disobeyed Stop Sign,No
N/A,8/31/2019 10:06 AM,Verbal Warning,Male,Moving Violation - Other,1330 E. 53rd Street,African American,Improper U Turn,No
N/A,8/31/2019 8:18 PM,Verbal Warning,Female,Traffic sign/signal,4900 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,8/31/2019 8:55 PM,Verbal Warning,Female,Traffic sign/signal,4700 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,8/31/2019 10:05 PM,Verbal Warning,Female,Traffic sign/signal,4900 S. Greenwood,Hispanic,Disobeyed Stop Sign,No
N/A,9/1/2019 11:56 AM,Verbal Warning,Female,Traffic sign/signal,1364 E. 53rd Street,African American,Disobeyed Stop Sign,No
Two Citation Issued,9/1/2019 5:50 PM,Citation Issued,Female,Traffic sign/signal,6000 S. Cottage Grove,African American,Disobeyed Stop Sign,No
One Citation Issued,9/1/2019 11:00 PM,Citation Issued,Female,moving Violation - Other,5300 S. Cornell,African American,Cell phone violation,No
N/A,9/1/2019 11:36 PM,Verbal Warning,Male,Traffic sign/signal,5100 S. Cornell,African American,Disobeyed Stop Sign,No
N/A,9/2/2019 1:49 PM,Verbal Warning,Female,Traffic sign/signal,5204 S. Woodlawn,African American,Disobeyed traffic control device,No
N/A,9/2/2019 2:52 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. University,African American,Disobeyed traffic control device,No
N/A,9/2/2019 3:55 PM,Verbal Warning,Male,Traffic sign/signal,1380 E. Madison Park,African American,Disobeyed Stop Sign,No
N/A,9/2/2019 8:16 PM,Verbal Warning,Male,License Plate/Registration,5500 S. Harper,African American,Expired License Plate/registration,No
N/A,9/2/2019 9:35 PM,Verbal Warning,Female,Lane Violation,5700 S. Blackstone,African American,No turn signal,No
N/A,9/2/2019 10:22 PM,Verbal Warning,Male,Lane Violation,5600 S. Lake Park,African American,No turn signal,No
N/A,9/2/2019 11:21 PM,Verbal Warning,Male,Lane Violation,5600 S. Stony Island,Hispanic,No turn signal,No
Three Citations Issued,9/3/2019 12:51 AM,Citation Issued,Male,License Plate/Registration,5600 S. Woodlawn,African American,No front license plate,YES
N/A,9/3/2019 11:43 AM,Verbal Warning,Male,Lane Violation,1406 E. 53rd Street,African American,Improper lane usage,No
N/A,9/3/2019 3:34 PM,Verbal Warning,Male,Traffic sign/signal,1431 E. Hyde Park,Caucasian,Disobeyed traffic control device,No
N/A,9/3/2019 3:59 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. University,African American,Disobeyed traffic control device,No
N/A,9/3/2019 5:04 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Drexel,African American,Disobeyed traffic control device,No
Two Citation Issued,9/3/2019 8:41 PM,Citation Issued,Male,Lane Violation,5700 S. Harper,African American,Wrong way on one way street,No
N/A,9/4/2019 7:49 PM,Verbal Warning,Male,moving Violation - Other,5500 S. Woodlawn,African American,Failed to yield to Emergency Vehicle,No
N/A,9/4/2019 8:30 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/4/2019 9:32 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Hyde Park,African American,Disobeyed Stop Sign,No
N/A,9/5/2019 5:14 PM,Verbal Warning,Female,moving Violation - Other,5900 S. Maryland,Caucasian,Utilizing cell phone while driving,No
N/A,9/5/2019 11:16 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Greenwood,African American,Disobeyed Stop Sign,No
N/A,9/6/2019 9:09 PM,Verbal Warning,Male,Lane Violation,5840 S. Dorchester,African American,Wrong way on one way street,No
N/A,9/6/2019 11:19 PM,Verbal Warning,Male,Moving Violation - Other,1215 E. 53rd Street,African American,Utilizing cell phone while driving,No
N/A,9/6/2019 11:31 PM,Verbal Warning,Male,Lane Violation,5500 S. Greenwood,African American,Wrong way on one way street,No
N/A,9/7/2019 12:20 AM,Verbal Warning,Male,Moving Violation - Other,5200 S. Drexel,African American,Utilizing cell phone while driving,No
N/A,9/7/2019 1:30 AM,Verbal Warning,Female,Traffic sign/signal,5600 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/7/2019 8:33 PM,Verbal Warning,Female,Lane Violation,5600 S. Lake Park,African American,Wrong way on one way street,No
N/A,9/7/2019 8:52 PM,Verbal Warning,Female,Traffic sign/signal,56th & Woodlawn,Caucasian,Disobeyed Stop Sign,No
N/A,9/7/2019 10:40 PM,Verbal Warning,Male,Traffic sign/signal,56th & Lake Park,African American,Disobeyed Stop Sign,No
N/A,9/7/2019 10:13 PM,Verbal Warning,Female,Traffic sign/signal,57th & Harper,African American,Disobeyed Stop Sign,No
N/A,9/7/2019 11:19 PM,Verbal Warning,Male,Traffic sign/signal,53rd & Lake Park,African American,Disobeyed Posted Sign,No
N/A,9/7/2019 11:48 PM,Verbal Warning,Male,Traffic sign/signal,59th & Maryland,African American,Disobeyed Stop Sign,No
One Citation Issued,9/9/2019 10:33 PM,Citation Issued,Male,Traffic sign/signal,5000 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,9/10/2019 12:16 PM,Verbal Warning,Female,Traffic sign/signal,1508 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,9/10/2019 16:50 PM,Verbal Warning,Male,moving Violation - Other,5100 S. Dorchester,ASIAN,Improper U-Turn,No
N/A,9/10/2019 5:03 PM,Verbal Warning,Male,Traffic sign/signal,1401 E. 51st Street,African American,Disobeyed traffic control device,No
N/A,9/10/2019 8:02 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Dorchester,Caucasian,Disobeyed Stop Sign,No
N/A,9/13/2019 8:29 AM,Verbal Warning,Male,moving Violation - Other,900 E. Midway Plaisance,African American,Improper lane usage,No
One Citation Issued,9/13/2019 11:57 AM,Citation Issued,Male,moving Violation - Other,1406 E. 53rd Street,African American,Improper lane usage,No
N/A,9/13/2019 2:24 PM,Verbal Warning,Male,moving Violation - Other,1450 E. 57th Street,Caucasian,Improper lane usage,No
N/A,9/13/2019 3:12 PM,Verbal Warning,Male,moving Violation - Other,5100 S. Blackstone,African American,Improper U-Turn,No
N/A,9/13/2019 4:44 PM,Verbal Warning,Female,moving Violation - Other,5700 S. Dorchester,African American,Improper lane usage,No
N/A,9/13/2019 9:29 PM,Verbal Warning,Female,moving Violation - Other,5300 S. Dorchester,African American,Wrong way on one way street,No
N/A,9/14/2019 8:46 AM,Verbal Warning,Male,moving Violation - Other,5700 S. Blackstone,ASIAN,Improper lane usage,No
N/A,9/14/2019 7:35 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/14/2019 11:14 PM,Verbal Warning,Male,Traffic sign/signal,5600 S. Stony Island,African American,Disobeyed traffic control device,No
N/A,9/15/2019 1:09 PM,Verbal Warning,Male,moving Violation - Other,5520 S. Harper,African American,Improper lane usage,No
N/A,9/15/2019 7:06 PM,Verbal Warning,Male,Traffic sign/signal,5200 S. Harper,African American,Disobeyed Stop Sign,No
One Citation Issued,9/15/2019 8:35 PM,Citation Issued,Male,Traffic sign/signal,5300 S. Drexel,African American,Disobeyed Stop Sign,No
N/A,9/15/2019 9:04 PM,Verbal Warning,Female,Traffic sign/signal,5700 S. Stony Island,African American,Disobeyed Stop Sign,No
N/A,9/15/2019 9:05 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Woodlawn,African American,Disobeyed Stop Sign,No
One Citation Issued,9/15/2019 9:19 PM,Citation Issued,Male,Traffic sign/signal,6050 S. Cornell,African American,Disobeyed traffic control device,No
N/A,9/15/2019 9:46 PM,Verbal Warning,Female,Traffic sign/signal,4900 S. Drexel,African American,Disobeyed Stop Sign,No
N/A,9/16/2019 9:33 AM,Verbal Warning,Male,Traffic sign/signal,5100 S. Blackstone,African American,Disobeyed traffic control device,No
N/A,9/16/2019 12:19 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Kimbark,African American,Disobeyed traffic control device,No
N/A,9/16/2019 3:41 PM,Verbal Warning,Female,Seatbelt,5405 S. Drexel,African American,"Failure to Properly Secure Child in
Approved Child Restraint System
or Seat Belts",No
N/A,9/16/2019 3:51 PM,Verbal Warning,Female,Lane Violation,5480 S. Kenwood,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
One Citation Issued,9/16/2019 4:11 PM,Citation Issued,Male,Lane Violation,1165 E. 53rd Street,African American,Improper lane usage,No
N/A,9/16/2019 7:29 PM,Verbal Warning,Male,Equipment,942 E. 55th Street,Caucasian,No headlights when required,No
N/A,9/16/2019 8:43 PM,Verbal Warning,Male,Lane Violation,5300 S. Blackstone,Hispanic,Improper Turn,No
N/A,9/16/2019 8:58 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Kenwood,African American,Red Light Violation,No
N/A,9/16/2019 10:20 PM,Verbal Warning,Female,Lane Violation,5600 S. Lake Park,African American,Improper Overtaking,No
N/A,9/17/2019 5:21 PM,Verbal Warning,Female,Lane Violation,5450 S. University,African American,Improper lane usage,No
One Citation Issued,9/17/2019 6:35 PM,Citation Issued,Male,Traffic sign/signal,5303 S. Woodlawn,African American,Red Light Violation,No
N/A,9/18/2019 9:04 AM,Verbal Warning,Male,Traffic sign/signal,6100 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/18/2019 4:57 PM,Verbal Warning,Male,Traffic sign/signal,1108 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,9/18/2019 7:35 PM,Verbal Warning,Male,Lane Violation,5300 S. Dorchester,African American,Wrong way on one way street,No
One Citation Issued,9/18/2019 8:13 PM,Citation Issued,Female,Traffic sign/signal,4700 S. Lake Park,African American,Disobeyed Stop Sign,No
N/A,9/19/2019 7:39 AM,Verbal Warning,Female,Traffic sign/signal,836 E. 52nd Street,African American,Disobeyed Stop Sign,No
N/A,9/19/2019 5:23 PM,Verbal Warning,Female,Traffic sign/signal,5100 S. University,African American,Disobeyed Stop Sign,No
N/A,9/20/2019 8:33 PM,Verbal Warning,Male,Traffic sign/signal,W/B Midway Plaisance & Payne Dr.,African American,Red Light Violation,No
N/A,9/20/2019 9:32 PM,Verbal Warning,Male,Lane Violation,5700 S. Woodlawn,African American,No Turn Signal,No
N/A,9/20/2019 11:20 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Harper,Hispanic,Disobeyed Stop Sign,No
N/A,9/21/2019 12:53 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Ellis,African American,Red Light Violation,No
N/A,9/21/2019 8:47 AM,Verbal Warning,Female,Speed,1000 E. Midway Plaisance,Hispanic,Speeding,No
N/A,9/21/2019 9:04 AM,Verbal Warning,Male,Speed,1000 E. Midway Plaisance,African American,Speeding,No
N/A,9/21/2019 9:23 AM,Verbal Warning,Female,Speed,1005 E. Midway Plaisance,African American,Speeding,No
N/A,9/21/2019 9:42 AM,Verbal Warning,Male,Speed,1005 E. Midway Plaisance,African American,Speeding,No
N/A,9/21/2019 10:38 AM,Verbal Warning,Male,Traffic sign/signal,1301 E. 55th Street,Caucasian,Disobeyed traffic control device,No
N/A,9/21/2019 3:14 PM,Verbal Warning,Male,Lane Violation,4700 S. Drexel,African American,Improper lane usage,No
N/A,9/21/2019 6:22 PM,Verbal Warning,Female,moving Violation - Other,1225 E. 55th Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,9/21/2019 6:22 PM,Verbal Warning,Female,moving Violation - Other,1225 E. 55th Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,9/22/2019 9:19 AM,Verbal Warning,Female,Traffic sign/signal,5500 S. Greenwood,African American,Failure to Yield to Pedestrian,No
N/A,9/22/2019 11:29 AM,Verbal Warning,Female,Traffic sign/signal,1125 E. 53rd Street,African American,Disobeyed traffic control device,No
N/A,9/23/2019 10:37 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Lake Park,African American,Disobeyed Stop Sign,No
N/A,9/24/2019 9:49 AM,Verbal Warning,Female,Traffic sign/signal,1450 E. 55th Street,African American,Disobeyed Stop Sign,No
N/A,9/24/2019 2:30PM,Verbal Warning,Male,Traffic sign/signal,1157 E. 52nd Street,African American,Disobeyed Stop Sign,No
N/A,9/24/2019 8:45 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Ellis,African American,Failure to Yield to Pedestrian,No
One Citation Issued,9/24/2019 10:44 PM,Citation Issued,Male,Traffic sign/signal,5300 S. Kenwood,African American,Disobeyed Stop Sign,No
N/A,9/24/2019 11:02 PM,Verbal Warning,Male,Equipment,5500 S. Ellis,African American,No headlights when required,No
N/A,9/25/2019 2:03 AM,Verbal Warning,Female,Equipment,5500 S. Woodlawn,African American,No headlights when required,No
N/A,9/25/2019 7:45 AM,Verbal Warning,Female,Lane Violation,5500 S. Ellis,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,9/25/2019 9:27 AM,Verbal Warning,Male,Traffic sign/signal,5045 S. Drexel,African American,Disobeyed Stop Sign,No
N/A,9/25/2019 1:29 PM,Verbal Warning,Male,Traffic sign/signal,5318 S. Greenwood,African American,Disobeyed Stop Sign,No
N/A,9/25/2019 1:39 PM,Verbal Warning,Female,Traffic sign/signal,5600 S. Hyde Park,African American,Disobeyed Stop Sign,No
N/A,9/25/2019 9:32 PM,Verbal Warning,Male,Lane Violation,5800 S. Dorchester,African American,No turn signal,No
N/A,9/25/2019 10:39 PM,Verbal Warning,Female,Lane Violation,6000 S. Stony Island,African American,No turn signal,No
N/A,9/26/2019 7:37 PM,Verbal Warning,Male,Traffic sign/signal,5476 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,9/27/2019 9:01 PM,Verbal Warning,Male,Traffic sign/signal,5900 S. Ellis,ASIAN,Disobeyed Stop Sign,No
N/A,9/28/2019 4:59 PM,Verbal Warning,Male,Traffic sign/signal,5100 S. Blackstone,African American,Disobeyed traffic control device,No
N/A,9/28/2019 8:00PM,Verbal Warning,Female,Lane Violation,5000 S. Lake Park,African American,Illegal U-Turn,No
N/A,9/28/2019 9:14PM,Verbal Warning,Female,Traffic sign/signal,1520 E. 57th Street,African American,Disobeyed Stop Sign,No
N/A,9/28/2019 9:18 PM,Verbal Warning,Male,Lane Violation,4900 East End,Caucasian,Wrong way on one way street,No
N/A,9/29/2019 12:13 PM,Verbal Warning,Male,Lane Violation,1190 E. W/B Midway Plaisance,Caucasian,Wrong way on one way street,No
N/A,9/29/2019 1:47 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Ellis,Caucasian,Red Light Violation,No
N/A,9/29/2019 5:50 PM,Verbal Warning,Female,Lane Violation,6300 S. Drexel,African American,Wrong way on one way street,No
N/A,9/29/2019 7:33 PM,Verbal Warning,Male,Equipment,5600 S. Lake Park,African American,No headlights when required,No
N/A,9/29/2019 8:55 PM,Verbal Warning,Male,Equipment,5500 S. Drexel,African American,No headlights when required,No
N/A,9/30/2019 7:35 AM,Verbal Warning,Female,Traffic sign/signal,800 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,9/30/2019 2:56 PM,Verbal Warning,Male,Traffic sign/signal,1200 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,9/30/2019 4:36 PM,Verbal Warning,Female,Seatbelt,5467 S. University,African American,"Failure to Properly Secure Child in
Approved Child Restraint System
or Seat Belts",No
N/A,9/30/2019 8:37 PM,Verbal Warning,Female,Lane Violation,5800 S. Stony Island,African American,No Turn Signal,No
N/A,9/30/2019 10:25 PM,Verbal Warning,Female,moving Violation - Other,5300 S. Hyde Park,African American,Utilizing cell phone while driving,No
N/A,10/1/2019 12:08 AM,Verbal Warning,Male,Lane Violation,5900 S. Stony Island,Caucasian,Improper Turn,No
N/A,10/1/2019 8:06 AM,Verbal Warning,Female,Lane Violation,4600 S. Greenwood,African American,Improper lane usage,No
N/A,10/1/2019 3:26 PM,Verbal Warning,Female,moving Violation - Other,1233 E. 56th Street,African American,Failure to Stop from an alley,No
One Citation Issued,10/1/2019 3:52 PM,Citation Issued,Male,moving Violation - Other,1229 E. 56th Street,African American,Failure to Stop from an alley,No
N/A,10/1/2019 9:42 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Kenwood,African American,Red Light Violation,No
N/A,10/1/2019 9:52 PM,Verbal Warning,Male,Lane Violation,5200 S. Kenwood,Caucasian,Wrong way on one way street,No
N/A,10/1/2019 10:16 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. University,ASIAN,Disobeyed Stop Sign,No
N/A,10/1/2019 10:27 PM,Verbal Warning,Male,Lane Violation,5700 S. Blackstone,Hispanic,Wrong way on one way street,No
